生產日期,機台號,班別,產能,OEE,良率
2022/11/13,h14,N,2691,87.3,97.1
2022/11/13,h16,D,2745,89.1,96.8
2022/11/13,h16,D,2745,89.1,96.8
2022/11/13,h16,N,2917,94.7,97.8
2022/11/13,h16,N,2917,94.7,97.8
2022/11/14,h04,D,2183,70.8,94.1
2022/11/14,h04,D,2183,70.8,94.1
2022/11/14,h04,N,0,0,0
2022/11/14,h04,N,0,0,0
2022/11/14,h05,D,2179,70.7,94.9
2022/11/14,h05,D,2179,70.7,94.9
2022/11/14,h05,N,0,0,0
2022/11/14,h05,N,0,0,0
2022/11/14,h06,D,2349,76.2,97.3
2022/11/14,h06,D,2349,76.2,97.3
2022/11/14,h06,N,2385,77.4,96.4
2022/11/14,h06,N,2385,77.4,96.4
2022/11/14,h09,D,2780,90.2,98.1
2022/11/14,h09,D,2780,90.2,98.1
2022/11/14,h09,N,2819,91.5,98.6
2022/11/14,h09,N,2819,91.5,98.6
2022/11/14,h11,D,2808,91.1,97.8
2022/11/14,h11,D,2808,91.1,97.8
2022/11/14,h11,N,2790,90.5,98.4
2022/11/14,h11,N,2790,90.5,98.4
2022/11/14,h12,D,2493,80.9,98.7
2022/11/14,h12,D,2493,80.9,98.7
2022/11/14,h12,N,0,0,0
2022/11/14,h12,N,0,0,0
2022/11/14,h13,D,2434,79,96.8
2022/11/14,h13,D,2434,79,96.8
2022/11/14,h13,N,0,0,0
2022/11/14,h13,N,0,0,0
2022/11/14,h14,D,2544,82.6,95.7
2022/11/14,h14,D,2544,82.6,95.7
2022/11/14,h14,N,2533,82.2,96.5
2022/11/14,h14,N,2533,82.2,96.5
2022/11/14,h16,D,1985,64.4,87.9
2022/11/14,h16,D,1985,64.4,87.9
2022/11/14,h16,N,2725,88.4,96.5
2022/11/14,h16,N,2725,88.4,96.5
2022/11/15,h04,D,2254,73.1,91.4
2022/11/15,h04,D,2254,73.1,91.4
2022/11/15,h04,N,0,0,0
2022/11/15,h04,N,0,0,0
2022/11/15,h05,D,2455,79.7,95.5
2022/11/15,h05,D,2455,79.7,95.5
2022/11/15,h05,N,0,0,0
2022/11/15,h05,N,0,0,0
2022/11/15,h06,D,2353,76.4,95.7
2022/11/15,h06,D,2353,76.4,95.7
2022/11/15,h06,N,2340,75.9,95.9
2022/11/15,h06,N,2340,75.9,95.9
2022/11/15,h09,D,2783,90.3,98
2022/11/15,h09,D,2783,90.3,98
2022/11/15,h09,N,2545,82.6,97.1
2022/11/15,h09,N,2545,82.6,97.1
2022/11/15,h11,D,2350,76.3,97.8
2022/11/15,h11,D,2350,76.3,97.8
2022/11/15,h11,N,2723,88.4,98.2
2022/11/15,h11,N,2723,88.4,98.2
2022/11/15,h12,D,2169,70.4,93.9
2022/11/15,h12,D,2169,70.4,93.9
2022/11/15,h12,N,0,0,0
2022/11/15,h12,N,0,0,0
2022/11/15,h13,D,2493,80.9,97.3
2022/11/15,h13,D,2493,80.9,97.3
2022/11/15,h13,N,0,0,0
2022/11/15,h13,N,0,0,0
2022/11/15,h14,D,2176,70.6,90.9
2022/11/15,h14,D,2176,70.6,90.9
2022/11/15,h14,N,2500,81.1,93.5
2022/11/15,h14,N,2500,81.1,93.5
2022/11/15,h16,D,2561,83.1,97.1
2022/11/15,h16,D,2561,83.1,97.1
2022/11/15,h16,N,2822,91.6,98.2
2022/11/15,h16,N,2822,91.6,98.2
2022/11/16,h04,D,0,0,0
2022/11/16,h04,D,0,0,0
2022/11/16,h04,N,0,0,0
2022/11/16,h04,N,0,0,0
2022/11/16,h05,D,0,0,0
2022/11/16,h05,D,0,0,0
2022/11/16,h05,N,0,0,0
2022/11/16,h05,N,0,0,0
2022/11/16,h06,D,2082,67.6,87.4
2022/11/16,h06,D,2082,67.6,87.4
2022/11/16,h06,N,2306,74.8,91.4
2022/11/16,h06,N,2306,74.8,91.4
2022/11/16,h09,D,2771,89.9,97
2022/11/16,h09,D,2771,89.9,97
2022/11/16,h09,N,2171,70.5,92.5
2022/11/16,h09,N,2171,70.5,92.5
2022/11/16,h11,D,2681,87,98.1
2022/11/16,h11,D,2681,87,98.1
2022/11/16,h11,N,2171,70.5,97
2022/11/16,h11,N,2171,70.5,97
2022/11/16,h12,D,0,0,0
2022/11/16,h12,D,0,0,0
2022/11/16,h12,N,0,0,0
2022/11/16,h12,N,0,0,0
2022/11/16,h13,D,0,0,0
2022/11/16,h13,D,0,0,0
2022/11/16,h13,N,0,0,0
2022/11/16,h13,N,0,0,0
2022/11/16,h14,D,2519,81.7,93.1
2022/11/16,h14,D,2519,81.7,93.1
2022/11/16,h14,N,2395,77.7,91
2022/11/16,h14,N,2395,77.7,91
2022/11/16,h16,D,2844,92.3,97.7
2022/11/16,h16,D,2844,92.3,97.7
2022/11/16,h16,N,2470,80.2,96.4
2022/11/16,h16,N,2470,80.2,96.4
2022/11/17,h04,D,0,0,0
2022/11/17,h04,D,0,0,0
2022/11/17,h04,N,0,0,0
2022/11/17,h04,N,0,0,0
2022/11/17,h05,D,0,0,0
2022/11/17,h05,D,0,0,0
2022/11/17,h05,N,0,0,0
2022/11/17,h05,N,0,0,0
2022/11/17,h06,D,1289,41.8,90.6
2022/11/17,h06,D,1289,41.8,90.6
2022/11/17,h06,N,2088,67.8,93.8
2022/11/17,h06,N,2088,67.8,93.8
2022/11/17,h09,D,2294,74.4,94.9
2022/11/17,h09,D,2294,74.4,94.9
2022/11/17,h09,N,312,10.1,95.1
2022/11/17,h09,N,312,10.1,95.1
2022/11/17,h11,D,1871,60.7,95.8
2022/11/17,h11,D,1871,60.7,95.8
2022/11/17,h11,N,300,9.7,98.7
2022/11/17,h11,N,300,9.7,98.7
2022/11/17,h12,D,0,0,0
2022/11/17,h12,D,0,0,0
2022/11/17,h12,N,0,0,0
2022/11/17,h12,N,0,0,0
2022/11/17,h13,D,0,0,0
2022/11/17,h13,D,0,0,0
2022/11/17,h13,N,0,0,0
2022/11/17,h13,N,0,0,0
2022/11/17,h14,D,2353,76.4,88.8
2022/11/17,h14,D,2353,76.4,88.8
2022/11/17,h14,N,2498,81.1,92.6
2022/11/17,h14,N,2498,81.1,92.6
2022/11/17,h16,D,2065,67,93.8
2022/11/17,h16,D,2065,67,93.8
2022/11/17,h16,N,287,9.3,98
2022/11/17,h16,N,287,9.3,98
2022/11/18,h04,D,0,0,0
2022/11/18,h04,D,0,0,0
2022/11/18,h04,N,0,0,0
2022/11/18,h04,N,0,0,0
2022/11/18,h05,D,0,0,0
2022/11/18,h05,D,0,0,0
2022/11/18,h05,N,0,0,0
2022/11/18,h05,N,0,0,0
2022/11/18,h06,D,2326,75.5,94.7
2022/11/18,h06,D,2326,75.5,94.7
2022/11/18,h06,N,1829,59.4,93.1
2022/11/18,h06,N,1829,59.4,93.1
2022/11/18,h09,D,2424,78.7,96.1
2022/11/18,h09,D,2424,78.7,96.1
2022/11/18,h09,N,2155,69.9,92.9
2022/11/18,h09,N,2155,69.9,92.9
2022/11/18,h11,D,2298,74.6,96.7
2022/11/18,h11,D,2298,74.6,96.7
2022/11/18,h11,N,2399,77.9,95
2022/11/18,h11,N,2399,77.9,95
2022/11/18,h12,D,0,0,0
2022/11/18,h12,D,0,0,0
2022/11/18,h12,N,0,0,0
2022/11/18,h12,N,0,0,0
2022/11/18,h13,D,0,0,0
2022/11/18,h13,D,0,0,0
2022/11/18,h13,N,0,0,0
2022/11/18,h13,N,0,0,0
2022/11/18,h14,D,2480,80.5,91.8
2022/11/18,h14,D,2480,80.5,91.8
2022/11/18,h14,N,2103,68.2,82.8
2022/11/18,h14,N,2103,68.2,82.8
2022/11/18,h16,D,2646,85.9,97.7
2022/11/18,h16,D,2646,85.9,97.7
2022/11/18,h16,N,2743,89,97.8
2022/11/18,h16,N,2743,89,97.8
2022/11/19,h04,D,2368,76.8,94
2022/11/19,h04,D,2368,76.8,94
2022/11/19,h04,N,139,4.5,92.1
2022/11/19,h04,N,139,4.5,92.1
2022/11/19,h05,D,2556,82.9,98.8
2022/11/19,h05,D,2556,82.9,98.8
2022/11/19,h05,N,97,3.1,98
2022/11/19,h05,N,97,3.1,98
2022/11/19,h06,D,2075,67.3,96.1
2022/11/19,h06,D,2075,67.3,96.1
2022/11/19,h06,N,2127,69,94.5
2022/11/19,h06,N,2127,69,94.5
2022/11/19,h09,D,2350,76.3,95.9
2022/11/19,h09,D,2350,76.3,95.9
2022/11/19,h09,N,2396,77.8,98.2
2022/11/19,h09,N,2396,77.8,98.2
2022/11/19,h11,D,2703,87.7,96.5
2022/11/19,h11,D,2703,87.7,96.5
2022/11/19,h11,N,2853,92.6,97.6
2022/11/19,h11,N,2853,92.6,97.6
2022/11/19,h12,D,2487,80.7,98.5
2022/11/19,h12,D,2487,80.7,98.5
2022/11/19,h12,N,169,5.5,100
2022/11/19,h12,N,169,5.5,100
2022/11/19,h13,D,2423,78.6,98.3
2022/11/19,h13,D,2423,78.6,98.3
2022/11/19,h13,N,164,5.3,99.4
2022/11/19,h13,N,164,5.3,99.4
2022/11/19,h14,D,2175,70.6,86.8
2022/11/19,h14,D,2175,70.6,86.8
2022/11/19,h14,N,2347,76.2,89.1
2022/11/19,h14,N,2347,76.2,89.1
2022/11/19,h16,D,2743,89,97.2
2022/11/19,h16,D,2743,89,97.2
2022/11/19,h16,N,2731,88.6,94.8
2022/11/19,h16,N,2731,88.6,94.8
2022/11/20,h04,D,2506,81.3,96.1
2022/11/20,h04,D,2506,81.3,96.1
2022/11/20,h04,N,2610,84.7,95.9
2022/11/20,h04,N,2610,84.7,95.9
2022/11/20,h05,D,2650,86,98.2
2022/11/20,h05,D,2650,86,98.2
2022/11/20,h05,N,2843,92.3,98.1
2022/11/20,h05,N,2843,92.3,98.1
2022/11/20,h06,D,1505,48.8,85.3
2022/11/20,h06,D,1505,48.8,85.3
2022/11/20,h06,N,2256,73.2,93
2022/11/20,h06,N,2256,73.2,93
2022/11/20,h09,D,1981,64.3,96.9
2022/11/20,h09,D,1981,64.3,96.9
2022/11/20,h09,N,2630,85.4,98.6
2022/11/20,h09,N,2630,85.4,98.6
2022/11/20,h11,D,2675,86.8,97.3
2022/11/20,h11,D,2675,86.8,97.3
2022/11/20,h11,N,2802,90.9,97.7
2022/11/20,h11,N,2802,90.9,97.7
2022/11/20,h12,D,2305,74.8,94.9
2022/11/20,h12,D,2305,74.8,94.9
2022/11/20,h12,N,2666,86.5,96.8
2022/11/20,h12,N,2666,86.5,96.8
2022/11/20,h13,D,2537,82.3,96.9
2022/11/20,h13,D,2537,82.3,96.9
2022/11/20,h13,N,2860,92.8,97.8
2022/11/20,h13,N,2860,92.8,97.8
2022/11/20,h14,D,2372,77,91.1
2022/11/20,h14,D,2372,77,91.1
2022/11/20,h14,N,2241,72.7,89.2
2022/11/20,h14,N,2241,72.7,89.2
2022/11/20,h16,D,2778,90.2,97.7
2022/11/20,h16,D,2778,90.2,97.7
2022/11/20,h16,N,2879,93.4,97.7
2022/11/20,h16,N,2879,93.4,97.7
2022/11/21,h04,D,2421,78.6,96.3
2022/11/21,h04,D,2421,78.6,96.3
2022/11/21,h04,N,45,1.5,100
2022/11/21,h04,N,45,1.5,100
2022/11/21,h05,D,2824,91.6,97.4
2022/11/21,h05,D,2824,91.6,97.4
2022/11/21,h05,N,33,1.1,100
2022/11/21,h05,N,33,1.1,100
2022/11/21,h06,D,2221,72.1,94.1
2022/11/21,h06,D,2221,72.1,94.1
2022/11/21,h06,N,2295,74.5,92.8
2022/11/21,h06,N,2295,74.5,92.8
2022/11/21,h09,D,2460,79.8,96.5
2022/11/21,h09,D,2460,79.8,96.5
2022/11/21,h09,N,2717,88.2,96.9
2022/11/21,h09,N,2717,88.2,96.9
2022/11/21,h11,D,2535,82.3,96.6
2022/11/21,h11,D,2535,82.3,96.6
2022/11/21,h11,N,2826,91.7,98.3
2022/11/21,h11,N,2826,91.7,98.3
2022/11/21,h12,D,2542,82.5,96.3
2022/11/21,h12,D,2542,82.5,96.3
2022/11/21,h12,N,0,0,0
2022/11/21,h12,N,0,0,0
2022/11/21,h13,D,2693,87.4,96
2022/11/21,h13,D,2693,87.4,96
2022/11/21,h13,N,64,2.1,91.4
2022/11/21,h13,N,64,2.1,91.4
2022/11/21,h14,D,2445,79.3,91.7
2022/11/21,h14,D,2445,79.3,91.7
2022/11/21,h14,N,2454,79.6,90.7
2022/11/21,h14,N,2454,79.6,90.7
2022/11/21,h16,D,2799,90.8,97.6
2022/11/21,h16,D,2799,90.8,97.6
2022/11/21,h16,N,2777,90.1,98.7
2022/11/21,h16,N,2777,90.1,98.7
2022/11/22,h04,D,0,0,0
2022/11/22,h04,D,0,0,0
2022/11/22,h04,N,0,0,0
2022/11/22,h04,N,0,0,0
2022/11/22,h05,D,0,0,0
2022/11/22,h05,D,0,0,0
2022/11/22,h05,N,0,0,0
2022/11/22,h05,N,0,0,0
2022/11/22,h06,D,2263,73.4,92.9
2022/11/22,h06,D,2263,73.4,92.9
2022/11/22,h06,N,1910,62,82.1
2022/11/22,h06,N,1910,62,82.1
2022/11/22,h09,D,2357,76.5,97.6
2022/11/22,h09,D,2357,76.5,97.6
2022/11/22,h09,N,2371,76.9,98.3
2022/11/22,h09,N,2371,76.9,98.3
2022/11/22,h11,D,2780,90.2,98.3
2022/11/22,h11,D,2780,90.2,98.3
2022/11/22,h11,N,2709,87.9,98.3
2022/11/22,h11,N,2709,87.9,98.3
2022/11/22,h12,D,0,0,0
2022/11/22,h12,D,0,0,0
2022/11/22,h12,N,0,0,0
2022/11/22,h12,N,0,0,0
2022/11/22,h13,D,0,0,0
2022/11/22,h13,D,0,0,0
2022/11/22,h13,N,0,0,0
2022/11/22,h13,N,0,0,0
2022/11/22,h14,D,2559,83,94.6
2022/11/22,h14,D,2559,83,94.6
2022/11/22,h14,N,2341,76,93.3
2022/11/22,h14,N,2341,76,93.3
2022/11/22,h16,D,2690,87.3,98.4
2022/11/22,h16,D,2690,87.3,98.4
2022/11/22,h16,N,2700,87.6,96.6
2022/11/22,h16,N,2700,87.6,96.6
2022/11/23,h04,D,2073,67.3,97
2022/11/23,h04,D,2073,67.3,97
2022/11/23,h04,N,170,5.5,98.8
2022/11/23,h04,N,170,5.5,98.8
2022/11/23,h05,D,419,13.6,92.5
2022/11/23,h05,D,419,13.6,92.5
2022/11/23,h05,N,167,5.4,94.4
2022/11/23,h05,N,167,5.4,94.4
2022/11/23,h06,D,1548,50.2,83
2022/11/23,h06,D,1548,50.2,83
2022/11/23,h06,N,1847,59.9,87.2
2022/11/23,h06,N,1847,59.9,87.2
2022/11/23,h09,D,2320,75.3,96.3
2022/11/23,h09,D,2320,75.3,96.3
2022/11/23,h09,N,1166,37.8,96.1
2022/11/23,h09,N,1166,37.8,96.1
2022/11/23,h11,D,1992,64.6,95.7
2022/11/23,h11,D,1992,64.6,95.7
2022/11/23,h11,N,408,13.2,90.9
2022/11/23,h11,N,408,13.2,90.9
2022/11/23,h12,D,1268,41.1,94.2
2022/11/23,h12,D,1268,41.1,94.2
2022/11/23,h12,N,103,3.3,95.4
2022/11/23,h12,N,103,3.3,95.4
2022/11/23,h13,D,1935,62.8,96.1
2022/11/23,h13,D,1935,62.8,96.1
2022/11/23,h13,N,158,5.1,95.8
2022/11/23,h13,N,158,5.1,95.8
2022/11/23,h14,D,2275,73.8,85.7
2022/11/23,h14,D,2275,73.8,85.7
2022/11/23,h14,N,2232,72.4,86.4
2022/11/23,h14,N,2232,72.4,86.4
2022/11/23,h16,D,2410,78.2,96.3
2022/11/23,h16,D,2410,78.2,96.3
2022/11/23,h16,N,1111,36.1,95.4
2022/11/23,h16,N,1111,36.1,95.4
2022/11/24,h04,D,2389,77.5,97.5
2022/11/24,h04,D,2389,77.5,97.5
2022/11/24,h04,N,0,0,0
2022/11/24,h04,N,0,0,0
2022/11/24,h05,D,2086,67.7,92.9
2022/11/24,h05,D,2086,67.7,92.9
2022/11/24,h05,N,0,0,0
2022/11/24,h05,N,0,0,0
2022/11/24,h06,D,2076,67.4,90.9
2022/11/24,h06,D,2076,67.4,90.9
2022/11/24,h06,N,2381,77.3,93.7
2022/11/24,h06,N,2381,77.3,93.7
2022/11/24,h09,D,2606,84.6,96.8
2022/11/24,h09,D,2606,84.6,96.8
2022/11/24,h09,N,0,0,0
2022/11/24,h09,N,0,0,0
2022/11/24,h11,D,1699,55.1,93
2022/11/24,h11,D,1699,55.1,93
2022/11/24,h11,N,0,0,0
2022/11/24,h11,N,0,0,0
2022/11/24,h12,D,2306,74.8,96.3
2022/11/24,h12,D,2306,74.8,96.3
2022/11/24,h12,N,27,0.9,96.4
2022/11/24,h12,N,27,0.9,96.4
2022/11/24,h13,D,2555,82.9,96.5
2022/11/24,h13,D,2555,82.9,96.5
2022/11/24,h13,N,0,0,0
2022/11/24,h13,N,0,0,0
2022/11/24,h14,D,2535,82.3,93.3
2022/11/24,h14,D,2535,82.3,93.3
2022/11/24,h14,N,2464,80,93.4
2022/11/24,h14,N,2464,80,93.4
2022/11/24,h16,D,2431,78.9,97
2022/11/24,h16,D,2431,78.9,97
2022/11/24,h16,N,0,0,0
2022/11/24,h16,N,0,0,0
2022/11/25,h04,D,1917,62.2,92.6
2022/11/25,h04,D,1917,62.2,92.6
2022/11/25,h04,N,0,0,0
2022/11/25,h04,N,0,0,0
2022/11/25,h05,D,2436,79.1,95.4
2022/11/25,h05,D,2436,79.1,95.4
2022/11/25,h05,N,0,0,0
2022/11/25,h05,N,0,0,0
2022/11/25,h06,D,2378,77.2,95.8
2022/11/25,h06,D,2378,77.2,95.8
2022/11/25,h06,N,1372,44.5,93
2022/11/25,h06,N,1372,44.5,93
2022/11/25,h09,D,2377,77.1,96.5
2022/11/25,h09,D,2377,77.1,96.5
2022/11/25,h09,N,2028,65.8,96.8
2022/11/25,h09,N,2028,65.8,96.8
2022/11/25,h11,D,2073,67.3,92
2022/11/25,h11,D,2073,67.3,92
2022/11/25,h11,N,1367,44.4,95.2
2022/11/25,h11,N,1367,44.4,95.2
2022/11/25,h12,D,2101,68.2,96.3
2022/11/25,h12,D,2101,68.2,96.3
2022/11/25,h12,N,0,0,0
2022/11/25,h12,N,0,0,0
2022/11/25,h13,D,2062,66.9,96.4
2022/11/25,h13,D,2062,66.9,96.4
2022/11/25,h13,N,0,0,0
2022/11/25,h13,N,0,0,0
2022/11/25,h14,D,2599,84.3,97.1
2022/11/25,h14,D,2599,84.3,97.1
2022/11/25,h14,N,2441,79.2,94.6
2022/11/25,h14,N,2441,79.2,94.6
2022/11/25,h16,D,2525,81.9,96.7
2022/11/25,h16,D,2525,81.9,96.7
2022/11/25,h16,N,2415,78.4,96.3
2022/11/25,h16,N,2415,78.4,96.3
2022/11/26,h04,D,0,0,0
2022/11/26,h04,D,0,0,0
2022/11/26,h04,N,0,0,0
2022/11/26,h04,N,0,0,0
2022/11/26,h05,D,0,0,0
2022/11/26,h05,D,0,0,0
2022/11/26,h05,N,0,0,0
2022/11/26,h05,N,0,0,0
2022/11/26,h06,D,1126,36.5,87.9
2022/11/26,h06,D,1126,36.5,87.9
2022/11/26,h06,N,2082,67.6,87
2022/11/26,h06,N,2082,67.6,87
2022/11/26,h09,D,1867,60.6,96.9
2022/11/26,h09,D,1867,60.6,96.9
2022/11/26,h09,N,2647,85.9,97.4
2022/11/26,h09,N,2647,85.9,97.4
2022/11/26,h11,D,2008,65.2,97.1
2022/11/26,h11,D,2008,65.2,97.1
2022/11/26,h11,N,2699,87.6,96.6
2022/11/26,h11,N,2699,87.6,96.6
2022/11/26,h12,D,0,0,0
2022/11/26,h12,D,0,0,0
2022/11/26,h12,N,0,0,0
2022/11/26,h12,N,0,0,0
2022/11/26,h13,D,0,0,0
2022/11/26,h13,D,0,0,0
2022/11/26,h13,N,0,0,0
2022/11/26,h13,N,0,0,0
2022/11/26,h14,D,1950,63.3,94.8
2022/11/26,h14,D,1950,63.3,94.8
2022/11/26,h14,N,2387,77.5,94.2
2022/11/26,h14,N,2387,77.5,94.2
2022/11/26,h16,D,1214,39.4,95.7
2022/11/26,h16,D,1214,39.4,95.7
2022/11/26,h16,N,0,0,0
2022/11/26,h16,N,0,0,0
2022/11/27,h04,D,1874,60.8,94.3
2022/11/27,h04,D,1874,60.8,94.3
2022/11/27,h04,N,0,0,0
2022/11/27,h04,N,0,0,0
2022/11/27,h05,D,2300,74.6,94.7
2022/11/27,h05,D,2300,74.6,94.7
2022/11/27,h05,N,0,0,0
2022/11/27,h05,N,0,0,0
2022/11/27,h06,D,1929,62.6,89.6
2022/11/27,h06,D,1929,62.6,89.6
2022/11/27,h06,N,2328,75.5,92.9
2022/11/27,h06,N,2328,75.5,92.9
2022/11/27,h09,D,2232,72.4,97.7
2022/11/27,h09,D,2232,72.4,97.7
2022/11/27,h09,N,2658,86.3,97.9
2022/11/27,h09,N,2658,86.3,97.9
2022/11/27,h11,D,2612,84.8,96.3
2022/11/27,h11,D,2612,84.8,96.3
2022/11/27,h11,N,2687,87.2,95.8
2022/11/27,h11,N,2687,87.2,95.8
2022/11/27,h12,D,1400,45.4,91.3
2022/11/27,h12,D,1400,45.4,91.3
2022/11/27,h12,N,0,0,0
2022/11/27,h12,N,0,0,0
2022/11/27,h13,D,2414,78.3,95.8
2022/11/27,h13,D,2414,78.3,95.8
2022/11/27,h13,N,0,0,0
2022/11/27,h13,N,0,0,0
2022/11/27,h14,D,2393,77.7,91.8
2022/11/27,h14,D,2393,77.7,91.8
2022/11/27,h14,N,2501,81.2,93.2
2022/11/27,h14,N,2501,81.2,93.2
2022/11/27,h16,D,2429,78.8,96.4
2022/11/27,h16,D,2429,78.8,96.4
2022/11/27,h16,N,0,0,0
2022/11/27,h16,N,0,0,0
2022/11/28,h04,D,1724,55.9,91.2
2022/11/28,h04,D,1724,55.9,91.2
2022/11/28,h04,N,0,0,0
2022/11/28,h04,N,0,0,0
2022/11/28,h05,D,2604,84.5,95.8
2022/11/28,h05,D,2604,84.5,95.8
2022/11/28,h05,N,0,0,0
2022/11/28,h05,N,0,0,0
2022/11/28,h06,D,2203,71.5,92.1
2022/11/28,h06,D,2203,71.5,92.1
2022/11/28,h06,N,2296,74.5,95.2
2022/11/28,h06,N,2296,74.5,95.2
2022/11/28,h09,D,1850,60,92.8
2022/11/28,h09,D,1850,60,92.8
2022/11/28,h09,N,2593,84.1,98.1
2022/11/28,h09,N,2593,84.1,98.1
2022/11/28,h11,D,1935,62.8,96.9
2022/11/28,h11,D,1935,62.8,96.9
2022/11/28,h11,N,1729,56.1,97.6
2022/11/28,h11,N,1729,56.1,97.6
2022/11/28,h12,D,2252,73.1,93.2
2022/11/28,h12,D,2252,73.1,93.2
2022/11/28,h12,N,0,0,0
2022/11/28,h12,N,0,0,0
2022/11/28,h13,D,2422,78.6,92.1
2022/11/28,h13,D,2422,78.6,92.1
2022/11/28,h13,N,0,0,0
2022/11/28,h13,N,0,0,0
2022/11/28,h14,D,1771,57.5,93.3
2022/11/28,h14,D,1771,57.5,93.3
2022/11/28,h14,N,2235,72.5,90.2
2022/11/28,h14,N,2235,72.5,90.2
2022/11/28,h16,D,2523,81.9,97.6
2022/11/28,h16,D,2523,81.9,97.6
2022/11/28,h16,N,2378,77.2,98.3
2022/11/28,h16,N,2378,77.2,98.3
2022/11/29,h04,D,2094,68,91.2
2022/11/29,h04,D,2094,68,91.2
2022/11/29,h04,N,0,0,0
2022/11/29,h04,N,0,0,0
2022/11/29,h05,D,2506,81.3,95
2022/11/29,h05,D,2506,81.3,95
2022/11/29,h05,N,0,0,0
2022/11/29,h05,N,0,0,0
2022/11/29,h06,D,2025,65.7,94.7
2022/11/29,h06,D,2025,65.7,94.7
2022/11/29,h06,N,2393,77.7,96.5
2022/11/29,h06,N,2393,77.7,96.5
2022/11/29,h09,D,2762,89.6,98.6
2022/11/29,h09,D,2762,89.6,98.6
2022/11/29,h09,N,0,0,0
2022/11/29,h09,N,0,0,0
2022/11/29,h11,D,1193,38.7,95.4
2022/11/29,h11,D,1193,38.7,95.4
2022/11/29,h11,N,0,0,0
2022/11/29,h11,N,0,0,0
2022/11/29,h12,D,2359,76.6,93.4
2022/11/29,h12,D,2359,76.6,93.4
2022/11/29,h12,N,0,0,0
2022/11/29,h12,N,0,0,0
2022/11/29,h13,D,2494,80.9,96.5
2022/11/29,h13,D,2494,80.9,96.5
2022/11/29,h13,N,0,0,0
2022/11/29,h13,N,0,0,0
2022/11/29,h14,D,2175,70.6,91.9
2022/11/29,h14,D,2175,70.6,91.9
2022/11/29,h14,N,2358,76.5,96.5
2022/11/29,h14,N,2358,76.5,96.5
2022/11/29,h16,D,2582,83.8,98.4
2022/11/29,h16,D,2582,83.8,98.4
2022/11/29,h16,N,0,0,0
2022/11/29,h16,N,0,0,0
2022/11/30,h04,D,2160,70.1,95.7
2022/11/30,h04,D,2160,70.1,95.7
2022/11/30,h04,N,0,0,0
2022/11/30,h04,N,0,0,0
2022/11/30,h05,D,2001,64.9,93.5
2022/11/30,h05,D,2001,64.9,93.5
2022/11/30,h05,N,0,0,0
2022/11/30,h05,N,0,0,0
2022/11/30,h06,D,2319,75.3,96.3
2022/11/30,h06,D,2319,75.3,96.3
2022/11/30,h06,N,2535,82.3,97
2022/11/30,h06,N,2535,82.3,97
2022/11/30,h09,D,2237,72.6,94
2022/11/30,h09,D,2237,72.6,94
2022/11/30,h09,N,244,7.9,98.8
2022/11/30,h09,N,244,7.9,98.8
2022/11/30,h11,D,2152,69.8,96.2
2022/11/30,h11,D,2152,69.8,96.2
2022/11/30,h11,N,209,6.8,99.1
2022/11/30,h11,N,209,6.8,99.1
2022/11/30,h12,D,2126,69,96.5
2022/11/30,h12,D,2126,69,96.5
2022/11/30,h12,N,0,0,0
2022/11/30,h12,N,0,0,0
2022/11/30,h13,D,2445,79.3,95.9
2022/11/30,h13,D,2445,79.3,95.9
2022/11/30,h13,N,0,0,0
2022/11/30,h13,N,0,0,0
2022/11/30,h14,D,2323,75.4,97
2022/11/30,h14,D,2323,75.4,97
2022/11/30,h14,N,2519,81.7,97
2022/11/30,h14,N,2519,81.7,97
2022/11/30,h16,D,2644,85.8,98.5
2022/11/30,h16,D,2644,85.8,98.5
2022/11/30,h16,N,235,7.6,98.7
2022/11/30,h16,N,235,7.6,98.7
2022/12/1,h04,D,2145,70.5,95.3
2022/12/1,h04,D,2145,70.5,95.3
2022/12/1,h04,N,0,0,0
2022/12/1,h04,N,0,0,0
2022/12/1,h05,D,2579,84.8,97.4
2022/12/1,h05,D,2579,84.8,97.4
2022/12/1,h05,N,0,0,0
2022/12/1,h05,N,0,0,0
2022/12/1,h06,D,2076,68.2,91.3
2022/12/1,h06,D,2076,68.2,91.3
2022/12/1,h06,N,2252,73.1,91.1
2022/12/1,h06,N,2252,73.1,91.1
2022/12/1,h09,D,2556,84,97.3
2022/12/1,h09,D,2556,84,97.3
2022/12/1,h09,N,239,7.8,98
2022/12/1,h09,N,239,7.8,98
2022/12/1,h11,D,2540,83.5,96.6
2022/12/1,h11,D,2540,83.5,96.6
2022/12/1,h11,N,172,5.6,94
2022/12/1,h11,N,172,5.6,94
2022/12/1,h12,D,1667,54.8,95.7
2022/12/1,h12,D,1667,54.8,95.7
2022/12/1,h12,N,0,0,0
2022/12/1,h12,N,0,0,0
2022/12/1,h13,D,2189,71.9,96.3
2022/12/1,h13,D,2189,71.9,96.3
2022/12/1,h13,N,0,0,0
2022/12/1,h13,N,0,0,0
2022/12/1,h14,D,2299,75.6,96
2022/12/1,h14,D,2299,75.6,96
2022/12/1,h14,N,2353,76.4,95
2022/12/1,h14,N,2353,76.4,95
2022/12/1,h16,D,2399,78.8,98.2
2022/12/1,h16,D,2399,78.8,98.2
2022/12/1,h16,N,310,10.1,97.2
2022/12/1,h16,N,310,10.1,97.2
2022/12/2,h04,D,1954,63.4,93.2
